"","x","y"
"189",-2.12,0.0690699627436551
"190",-2.11,0.0701142516977469
"191",-2.1,0.0711692499243073
"192",-2.09,0.0722349668429126
"193",-2.08,0.0733114097024178
"194",-2.07,0.0743985835463665
"195",-2.06,0.0754964911786783
"196",-2.05,0.07660513312963
"197",-2.04,0.0777245076221524
"198",-2.03,0.0788546105384589
"199",-2.02,0.0799954353870272
"200",-2.01,0.0811469732699533
"201",-2,0.0823092128506962
"202",-1.99,0.0834821403222342
"203",-1.98,0.0846657393756513
"204",-1.97,0.0858599911691747
"205",-1.96,0.0870648742976813
"206",-1.95,0.0882803647626953
"207",-1.94,0.0895064359428951
"208",-1.93,0.0907430585651492
"209",-1.92,0.0919902006761031
"210",-1.91,0.093247827614334
"211",-1.9,0.0945159019830966
"212",-1.89,0.0957943836236756
"213",-1.88,0.0970832295893698
"214",-1.87,0.0983823941201231
"215",-1.86,0.099691828617825
"216",-1.85,0.101011481622298
"217",-1.84,0.102341298787994
"218",-1.83,0.103681222861416
"219",-1.82,0.105031193659291
"220",-1.81,0.106391148047498
"221",-1.8,0.107761019920796
"222",-1.79,0.109140740183342
"223",-1.78,0.110530236730038
"224",-1.77,0.111929434428719
"225",-1.76,0.113338255103202
"226",-1.75,0.114756617517206
"227",-1.74,0.116184437359177
"228",-1.73,0.117621627228019
"229",-1.72,0.119068096619763
"230",-1.71,0.120523751915179
"231",-1.7,0.121988496368357
"232",-1.69,0.12346223009627
"233",-1.68,0.124944850069333
"234",-1.67,0.126436250102984
"235",-1.66,0.127936320850289
"236",-1.65,0.129444949795599
"237",-1.64,0.130962021249262
"238",-1.63,0.132487416343422
"239",-1.62,0.1340210130289
"240",-1.61,0.135562686073186
"241",-1.6,0.137112307059545
"242",-1.59,0.138669744387264
"243",-1.58,0.140234863273033
"244",-1.57,0.141807525753497
"245",-1.56,0.143387590688964
"246",-1.55,0.144974913768307
"247",-1.54,0.146569347515049
"248",-1.53,0.148170741294661
"249",-1.52,0.149778941323063
"250",-1.51,0.151393790676358
"251",-1.5,0.153015129301791
"252",-1.49,0.154642794029951
"253",-1.48,0.156276618588229
"254",-1.47,0.157916433615522
"255",-1.46,0.159562066678207
"256",-1.45,0.161213342287385
"257",-1.44,0.162870081917402
"258",-1.43,0.164532104025645
"259",-1.42,0.166199224073637
"260",-1.41,0.167871254549407
"261",-1.4,0.169548004991167
"262",-1.39,0.171229282012279
"263",-1.38,0.172914889327522
"264",-1.37,0.174604627780662
"265",-1.36,0.176298295373323
"266",-1.35,0.177995687295157
"267",-1.34,0.179696595955323
"268",-1.33,0.181400811015261
"269",-1.32,0.183108119422767
"270",-1.31,0.184818305447366
"271",-1.3,0.186531150716982
"272",-1.29,0.188246434255893
"273",-1.28,0.189963932523977
"274",-1.27,0.191683419457238
"275",-1.26,0.19340466650961
"276",-1.25,0.195127442696024
"277",-1.24,0.196851514636748
"278",-1.23,0.198576646602971
"279",-1.22,0.200302600563642
"280",-1.21,0.202029136233543
"281",-1.2,0.203756011122585
"282",-1.19,0.20548298058633
"283",-1.18,0.207209797877709
"284",-1.17,0.208936214199944
"285",-1.16,0.210661978760638
"286",-1.15,0.212386838827049
"287",-1.14,0.214110539782501
"288",-1.13,0.215832825183946
"289",-1.12,0.217553436820645
"290",-1.11,0.219272114773956
"291",-1.1,0.220988597478214
"292",-1.09,0.222702621782684
"293",-1.08,0.224413923014568
"294",-1.07,0.226122235043049
"295",-1.06,0.227827290344352
"296",-1.05,0.229528820067802
"297",-1.04,0.231226554102852
"298",-1.03,0.232920221147079
"299",-1.02,0.234609548775093
"300",-1.01,0.236294263508375
"301",-1,0.237974090885986
"302",-0.99,0.239648755536145
"303",-0.98,0.241317981248646
"304",-0.97,0.242981491048082
"305",-0.96,0.244639007267862
"306",-0.95,0.246290251624981
"307",-0.94,0.247934945295531
"308",-0.93,0.249572808990913
"309",-0.92,0.251203563034729
"310",-0.91,0.252826927440321
"311",-0.9,0.254442621988937
"312",-0.89,0.256050366308479
"313",-0.88,0.25764987995282
"314",-0.87,0.259240882481646
"315",-0.86,0.2608230935408
"316",-0.85,0.262396232943094
"317",-0.84,0.263960020749558
"318",-0.83,0.26551417735109
"319",-0.82,0.267058423550482
"320",-0.81,0.26859248064478
"321",-0.8,0.270116070507955
"322",-0.79,0.271628915673834
"323",-0.78,0.273130739419286
"324",-0.77,0.274621265847593
"325",-0.76,0.276100219971999
"326",-0.75,0.277567327799393
"327",-0.74,0.279022316414084
"328",-0.73,0.280464914061645
"329",-0.72,0.281894850232778
"330",-0.71,0.283311855747177
"331",-0.7,0.284715662837341
"332",-0.69,0.286106005232305
"333",-0.68,0.287482618241259
"334",-0.67,0.28884523883701
"335",-0.66,0.290193605739251
"336",-0.65,0.291527459497607
"337",-0.64,0.292846542574414
"338",-0.63,0.2941505994272
"339",-0.62,0.295439376590829
"340",-0.61,0.296712622759264
"341",-0.6,0.297970088866929
"342",-0.59,0.299211528169616
"343",-0.58,0.300436696324911
"344",-0.57,0.301645351472098
"345",-0.56,0.302837254311505
"346",-0.55,0.304012168183258
"347",-0.54,0.305169859145406
"348",-0.53,0.306310096051375
"349",-0.52,0.307432650626725
"350",-0.51,0.308537297545172
"351",-0.5,0.309623814503828
"352",-0.49,0.310691982297644
"353",-0.48,0.311741584893002
"354",-0.47,0.312772409500437
"355",-0.46,0.31378424664644
"356",-0.45,0.314776890244324
"357",-0.44,0.315750137664104
"358",-0.43,0.31670378980137
"359",-0.42,0.317637651145112
"360",-0.41,0.318551529844471
"361",-0.4,0.319445237774381
"362",-0.39,0.320318590600067
"363",-0.38,0.321171407840376
"364",-0.37,0.322003512929905
"365",-0.36,0.322814733279897
"366",-0.35,0.323604900337876
"367",-0.34,0.324373849645994
"368",-0.33,0.325121420898057
"369",-0.32,0.32584745799521
"370",-0.31,0.326551809100242
"371",-0.3,0.327234326690499
"372",-0.29,0.327894867609369
"373",-0.28,0.328533293116314
"374",-0.27,0.329149468935434
"375",-0.26,0.329743265302526
"376",-0.25,0.330314557010626
"377",-0.24,0.330863223454005
"378",-0.23,0.331389148670599
"379",-0.22,0.331892221382853
"380",-0.21,0.332372335036961
"381",-0.2,0.332829387840475
"382",-0.19,0.333263282798277
"383",-0.18,0.333673927746877
"384",-0.17,0.334061235387046
"385",-0.16,0.334425123314742
"386",-0.15,0.33476551405033
"387",-0.14,0.335082335066077
"388",-0.13,0.335375518811909
"389",-0.12,0.335645002739408
"390",-0.11,0.33589072932406
"391",-0.1,0.336112646085714
"392",-0.0899999999999999,0.336310705607264
"393",-0.0800000000000001,0.336484865551536
"394",-0.0699999999999998,0.336635088676368
"395",-0.0600000000000001,0.336761342847884
"396",-0.0499999999999998,0.336863601051951
"397",-0.04,0.336941841403811
"398",-0.0299999999999998,0.336996047155887
"399",-0.02,0.337026206703758
"400",-0.00999999999999979,0.337032313590301
"401",0,0.337014366507989
"402",0.00999999999999979,0.336972369299366
"403",0.0200000000000005,0.336906330955671
"404",0.0300000000000002,0.336816265613628
"405",0.04,0.336702192550409
"406",0.0499999999999998,0.33656413617675
"407",0.0600000000000005,0.336402126028251
"408",0.0700000000000003,0.33621619675484
"409",0.0800000000000001,0.336006388108427
"410",0.0899999999999999,0.335772744928735
"411",0.0999999999999996,0.335515317127331
"412",0.11,0.335234159669857
"413",0.12,0.334929332556465
"414",0.13,0.334600900800486
"415",0.14,0.334248934405311
"416",0.15,0.333873508339531
"417",0.16,0.33347470251032
"418",0.17,0.333052601735092
"419",0.18,0.332607295711437
"420",0.19,0.332138878985353
"421",0.2,0.331647450917794
"422",0.21,0.331133115649541
"423",0.22,0.330595982064426
"424",0.23,0.330036163750917
"425",0.24,0.329453778962084
"426",0.25,0.328848950573976
"427",0.26,0.328221806042411
"428",0.27,0.327572477358223
"429",0.28,0.326901101000965
"430",0.29,0.32620781789111
"431",0.3,0.325492773340759
"432",0.31,0.324756117002893
"433",0.32,0.323998002819179
"434",0.33,0.323218588966372
"435",0.34,0.322418037801324
"436",0.350000000000001,0.321596515804636
"437",0.36,0.320754193522981
"438",0.37,0.319891245510117
"439",0.38,0.319007850266628
"440",0.39,0.318104190178418
"441",0.4,0.317180451453987
"442",0.41,0.316236824060525
"443",0.42,0.315273501658838
"444",0.43,0.314290681537167
"445",0.44,0.313288564543896
"446",0.45,0.312267355019213
"447",0.46,0.311227260725733
"448",0.47,0.31016849277813
"449",0.48,0.309091265571807
"450",0.49,0.307995796710634
"451",0.5,0.306882306933794
"452",0.51,0.305751020041769
"453",0.52,0.304602162821499
"454",0.53,0.303435964970755
"455",0.54,0.302252659021746
"456",0.55,0.30105248026402
"457",0.56,0.29983566666667
"458",0.57,0.2986024587999
"459",0.58,0.297353099755972
"460",0.59,0.296087835069581
"461",0.600000000000001,0.294806912637689
"462",0.61,0.29351058263886
"463",0.62,0.292199097452121
"464",0.63,0.290872711575403
"465",0.64,0.28953168154358
"466",0.65,0.288176265846157
"467",0.66,0.286806724844641
"468",0.67,0.285423320689621
"469",0.68,0.284026317237611
"470",0.69,0.282615979967677
"471",0.7,0.2811925758979
"472",0.71,0.279756373501692
"473",0.72,0.27830764262402
"474",0.73,0.276846654397569
"475",0.74,0.275373681158867
"476",0.75,0.273888996364431
"477",0.76,0.27239287450695
"478",0.77,0.270885591031548
"479",0.78,0.269367422252172
"480",0.79,0.267838645268116
"481",0.8,0.266299537880742
"482",0.81,0.264750378510413
"483",0.82,0.263191446113689
"484",0.83,0.261623020100801
"485",0.84,0.260045380253455
"486",0.850000000000001,0.258458806642983
"487",0.86,0.256863579548889
"488",0.87,0.255259979377811
"489",0.88,0.253648286582934
"490",0.89,0.252028781583893
"491",0.9,0.250401744687178
"492",0.91,0.248767456007101
"493",0.92,0.247126195387327
"494",0.93,0.245478242323015
"495",0.94,0.243823875883591
"496",0.95,0.242163374636189
"497",0.96,0.24049701656978
"498",0.97,0.238825079020026
"499",0.98,0.23714783859487
"500",0.99,0.235465571100913
"501",1,0.233778551470578
"502",1.01,0.23208705369011
"503",1.02,0.230391350728418
"504",1.03,0.22869171446679
"505",1.04,0.226988415629514
"506",1.05,0.225281723715414
"507",1.06,0.223571906930328
"508",1.07,0.221859232120552
"509",1.08,0.220143964707274
"510",1.09,0.21842636862201
"511",1.1,0.216706706243066
"512",1.11,0.214985238333052
"513",1.12,0.213262223977448
"514",1.13,0.211537920524268
"515",1.14,0.209812583524808
"516",1.15,0.208086466675515
"517",1.16,0.206359821760993
"518",1.17,0.204632898598149
"519",1.18,0.202905944981495
"520",1.19,0.201179206629638
"521",1.2,0.199452927132946
"522",1.21,0.197727347902416
"523",1.22,0.196002708119759
"524",1.23,0.194279244688698
"525",1.24,0.192557192187507
"526",1.25,0.190836782822785
"527",1.26,0.189118246384484
"528",1.27,0.187401810202199
"529",1.28,0.185687699102715
"530",1.29,0.183976135368835
"531",1.3,0.182267338699485
"532",1.31,0.180561526171098
"533",1.32,0.178858912200295
"534",1.33,0.177159708507854
"535",1.34,0.175464124083971
"536",1.35,0.17377236515483
"537",1.36,0.172084635150462
"538",1.37,0.170401134673913
"539",1.38,0.168722061471713
"540",1.39,0.167047610405645
"541",1.4,0.165377973425818
"542",1.41,0.163713339545038
"543",1.42,0.162053894814476
"544",1.43,0.160399822300639
"545",1.44,0.158751302063623
"546",1.45,0.15710851113666
"547",1.46,0.155471623506952
"548",1.47,0.153840810097775
"549",1.48,0.152216238751867
"550",1.49,0.150598074216075
"551",1.5,0.148986478127265
"552",1.51,0.147381608999487
"553",1.52,0.145783622212385
"554",1.53,0.144192670000839
"555",1.54,0.142608901445841
"556",1.55,0.14103246246659
"557",1.56,0.139463495813787
"558",1.57,0.137902141064139
"559",1.58,0.136348534616043
"560",1.59,0.134802809686449
"561",1.6,0.133265096308887
"562",1.61,0.131735521332643
"563",1.62,0.13021420842308
"564",1.63,0.128701278063079
"565",1.64,0.127196847555594
"566",1.65,0.12570103102731
"567",1.66,0.124213939433376
"568",1.67,0.122735680563219
"569",1.68,0.121266359047402
"570",1.69,0.119806076365529
"571",1.7,0.118354930855165
"572",1.71,0.116913017721774
"573",1.72,0.115480429049639
"574",1.73,0.114057253813759
"575",1.74,0.112643577892706
"576",1.75,0.111239484082417
"577",1.76,0.109845052110915
"578",1.77,0.108460358653926
"579",1.78,0.107085477351396
"580",1.79,0.105720478824865
"581",1.8,0.104365430695695
"582",1.81,0.103020397604135
"583",1.82,0.101685441229193
"584",1.83,0.100360620309305
"585",1.84,0.0990459906637815
"586",1.85,0.0977416052150037
"587",1.86,0.0964475140113654
"588",1.87,0.0951637642509258
"589",1.88,0.0938904003057626
"590",1.89,0.0926274637470044
"591",1.9,0.0913749933705197
"592",1.91,0.0901330252232474
"593",1.92,0.0889015926301439
"594",1.93,0.0876807262217319
"595",1.94,0.0864704539622269
"596",1.95,0.0852708011782249
"597",1.96,0.0840817905879286
"598",1.97,0.0829034423308938
"599",1.98,0.0817357739982763
"600",1.99,0.0805788006635587
"601",2,0.0794325349137374
"602",2.01,0.0782969868809498
"603",2.02,0.0771721642745239
"604",2.03,0.0760580724134281
"605",2.04,0.0749547142591027
"606",2.05,0.0738620904486544
"607",2.06,0.0727801993283936
"608",2.07,0.0717090369876953
"609",2.08,0.0706485972931653
"610",2.09,0.0695988719230906
"611",2.1,0.0685598504021588
"612",2.11,0.0675315201364241
"613",2.12,0.0665138664485031
"614",2.13,0.0655068726129822
"615",2.14,0.0645105198920178
"616",2.15,0.0635247875711118
"617",2.16,0.0625496529950434
"618",2.17,0.0615850916039413
"619",2.18,0.0606310769694771
"620",2.19,0.0596875808311637
"621",2.2,0.0587545731327423
"622",2.21,0.0578320220586385
"623",2.22,0.056919894070474
"624",2.23,0.056018153943616
"625",2.24,0.0551267648037487
"626",2.25,0.0542456881634492
"627",2.26,0.0533748839587562
"628",2.27,0.0525143105857111
"629",2.28,0.0516639249368611
"630",2.29,0.0508236824377053
"631",2.3,0.0499935370830725
"632",2.31,0.0491734414734146
"633",2.32,0.048363346851002
"634",2.33,0.0475632031360067
"635",2.34,0.0467729589624611
"636",2.35,0.0459925617140776
"637",2.36,0.0452219575599168
"638",2.37,0.0444610914898922
"639",2.38,0.0437099073500979
"640",2.39,0.0429683478779481
"641",2.4,0.0422363547371167
"642",2.41,0.0415138685522648
"643",2.42,0.0408008289435457
"644",2.43,0.0400971745608765
"645",2.44,0.0394028431179649
"646",2.45,0.0387177714260819
"647",2.46,0.0380418954275706
"648",2.47,0.0373751502290797
"649",2.48,0.0367174701345152
"650",2.49,0.0360687886776986
"651",2.5,0.0354290386547238
"652",2.51,0.0347981521560059
"653",2.52,0.0341760605980103
"654",2.53,0.0335626947546577
"655",2.54,0.0329579847883954
"656",2.55,0.0323618602809285
"657",2.56,0.0317742502636037
"658",2.57,0.0311950832474395
"659",2.58,0.0306242872527959
"660",2.59,0.0300617898386778
"661",2.6,0.0295075181316667
"662",2.61,0.0289613988544747
"663",2.62,0.0284233583541157
"664",2.63,0.0278933226296894
"665",2.64,0.0273712173597726
"666",2.65,0.0268569679294149
"667",2.66,0.0263504994567322
"668",2.67,0.025851736819098
"669",2.68,0.0253606046789246
"670",2.69,0.0248770275090353
"671",2.7,0.0244009296176205
"672",2.71,0.023932235172779
"673",2.72,0.023470868226638
"674",2.73,0.0230167527390533
"675",2.74,0.0225698126008851
"676",2.75,0.0221299716568493
"677",2.76,0.0216971537279413
"678",2.77,0.0212712826334331
"679",2.78,0.0208522822124405
"680",2.79,0.0204400763450619
"681",2.8,0.0200345889730855
"682",2.81,0.0196357441202675
"683",2.82,0.0192434659121794
"684",2.83,0.0188576785956239
"685",2.84,0.0184783065576226
"686",2.85,0.0181052743439724
"687",2.86,0.0177385066773745
"688",2.87,0.0173779284751347
"689",2.88,0.0170234648664375
"690",2.89,0.0166750412091948
"691",2.9,0.0163325831064705
"692",2.91,0.0159960164224831
"693",2.92,0.0156652672981882
"694",2.93,0.0153402621664421
"695",2.94,0.0150209277667499
"696",2.95,0.0147071911596
"697",2.96,0.0143989797403866
"698",2.97,0.0140962212529241
"699",2.98,0.013798843802556
"700",2.99,0.0135067758688606
"701",3,0.0132199463179571
"702",3.01,0.0129382844144152
"703",3.02,0.0126617198327714
"704",3.03,0.0123901826686561
"705",3.04,0.0121236034495338
"706",3.05,0.0118619131450616
"707",3.06,0.0116050431770692
"708",3.07,0.0113529254291632
"709",3.08,0.0111054922559621
"710",3.09,0.0108626764919637
"711",3.1,0.0106244114600509
"712",3.11,0.0103906309796392
"713",3.12,0.0101612693744703
"714",3.13,0.00993626148005678
"715",3.14,0.00971554265078229
"716",3.15,0.00949904876666127
"717",3.16,0.00928671623976349
"718",3.17,0.00907848202030792
"719",3.18,0.00887428360243068
"720",3.19,0.00867405902963198
"721",3.2,0.00847774689990692
"722",3.21,0.00828528637056505
"723",3.22,0.0080966171627437
"724",3.23,0.00791167956562016
"725",3.24,0.00773041444032774
"726",3.25,0.00755276322358057
"727",3.26,0.00737866793101267
"728",3.27,0.00720807116023612
"729",3.28,0.00704091609362357
"730",3.29,0.00687714650082025
"731",3.3,0.00671670674099074
"732",3.31,0.00655954176480563
"733",3.32,0.00640559711617332
"734",3.33,0.00625481893372212
"735",3.34,0.00610715395203788
"736",3.35,0.00596254950266249
"737",3.36,0.00582095351485829
"738",3.37,0.00568231451614352
"739",3.38,0.00554658163260438
"740",3.39,0.00541370458898846
"741",3.4,0.00528363370858493
"742",3.41,0.00515631991289655
"743",3.42,0.00503171472110872
"744",3.43,0.00490977024936054
"745",3.44,0.00479043920982305
"746",3.45,0.00467367490958972
"747",3.46,0.00455943124938409
"748",3.47,0.00444766272208964
"749",3.48,0.0043383244111069
"750",3.49,0.00423137198854259
"751",3.5,0.00412676171323569
"752",3.51,0.00402445042862543
"753",3.52,0.00392439556046581
"754",3.53,0.00382655511439155
"755",3.54,0.00373088767334006
"756",3.55,0.00363735239483421
"757",3.56,0.00354590900813048
"758",3.57,0.00345651781123708
"759",3.58,0.00336913966780643
"760",3.59,0.00328373600390669
"761",3.6,0.00320026880467661
"762",3.61,0.0031187006108681
"763",3.62,0.00303899451528077
"764",3.63,0.00296111415909284
"765",3.64,0.00288502372809247
"766",3.65,0.00281068794881368
"767",3.66,0.00273807208458099
"768",3.67,0.00266714193146676
"769",3.68,0.00259786381416516
"770",3.69,0.00253020458178675
"771",3.7,0.0024641316035774
"772",3.71,0.00239961276456544
"773",3.72,0.00233661646114057
"774",3.73,0.00227511159656848
"775",3.74,0.0022150675764444
"776",3.75,0.00215645430408935
"777",3.76,0.0020992421758925
"778",3.77,0.00204340207660295
"779",3.78,0.00198890537457436
"780",3.79,0.00193572391696558
"781",3.8,0.00188383002490059
"782",3.81,0.00183319648859082
"783",3.82,0.00178379656242292
"784",3.83,0.00173560396001492
"785",3.84,0.00168859284924393
"786",3.85,0.00164273784724797
"787",3.86,0.00159801401540492
"788",3.87,0.00155439685429128
"789",3.88,0.00151186229862342
"790",3.89,0.00147038671218394
"791",3.9,0.00142994688273565
"792",3.91,0.00139052001692571
"793",3.92,0.00135208373518236
"794",3.93,0.00131461606660649
"795",3.94,0.00127809544386051
"796",3.95,0.00124250069805664
"797",3.96,0.00120781105364677
"798",3.97,0.00117400612331618
"799",3.98,0.00114106590288293
"800",3.99,0.00110897076620509
"801",4,0.00107770146009769
